,Date,Predicted
1226,2018-05-08,0
1227,2018-05-09,0
1228,2018-05-10,0
1229,2018-05-11,0
1230,2018-05-12,0
1231,2018-05-13,0
1232,2018-05-15,0
1233,2018-05-16,0
1234,2018-05-17,0
1235,2018-05-18,1
1236,2018-05-19,0
1237,2018-05-20,0
1238,2018-05-22,0
1239,2018-05-23,1
1240,2018-05-24,0
1241,2018-05-25,0
1242,2018-05-26,0
1243,2018-05-27,0
1244,2018-05-27,0
1245,2018-05-13,0
1246,2018-05-14,0
1247,2018-05-15,0
1248,2018-05-16,0
1249,2018-05-17,0
1250,2018-05-18,0
1251,2018-05-19,0
1252,2018-05-19,0
1253,2018-06-04,1
1254,2018-06-05,0
1255,2018-06-07,0
1256,2018-06-08,0
1257,2018-06-09,0
1258,2018-06-10,0
1259,2018-06-10,0
1260,2018-06-10,1
1261,2018-06-11,0
1262,2018-06-12,0
1263,2018-06-13,0
1264,2018-06-14,0
1265,2018-06-15,0
1266,2018-06-16,0
1267,2018-06-17,0
1268,2018-06-17,0
1269,2018-07-07,0
1270,2018-07-08,1
1271,2018-07-10,0
1272,2018-07-11,1
1273,2018-07-12,0
1274,2018-07-13,0
1275,2018-07-14,0
1276,2018-07-15,0
1277,2018-07-17,0
1278,2018-07-18,0
1279,2018-07-19,0
1280,2018-07-20,1
1281,2018-07-21,0
1282,2018-07-22,0
1283,2018-07-24,0
1284,2018-07-25,0
1285,2018-07-26,0
1286,2018-07-27,0
1287,2018-07-28,0
1288,2018-07-29,0
1289,2018-07-29,0
1290,2018-07-29,0
1291,2018-08-04,0
1292,2018-08-05,0
1293,2018-08-06,0
1294,2018-08-07,0
1295,2018-08-08,0
1296,2018-08-09,0
1297,2018-08-10,0
1298,2018-08-10,0
1299,2018-08-04,1
1300,2018-08-13,0
1301,2018-08-14,0
1302,2018-08-15,0
1303,2018-08-16,0
1304,2018-08-17,0
1305,2018-08-18,0
1306,2018-08-19,0
1307,2018-08-19,0
1308,2018-08-19,0
1309,2018-08-25,0
1310,2018-08-26,0
1311,2018-08-27,0
1312,2018-08-28,0
1313,2018-08-29,0
1314,2018-08-30,0
1315,2018-08-31,0
1316,2018-09-01,0
1317,2018-09-02,0
1318,2018-09-04,0
1319,2018-09-05,0
1320,2018-09-06,0
1321,2018-09-07,0
1322,2018-09-08,0
1323,2018-09-09,0
1324,2018-09-11,0
1325,2018-09-12,0
1326,2018-09-13,0
1327,2018-09-14,0
1328,2018-09-15,0
1329,2018-09-16,0
1330,2018-09-16,0
1331,2018-08-26,0
1332,2018-09-07,0
1333,2018-09-09,1
1334,2018-10-09,0
1335,2018-10-10,1
1336,2018-10-11,1
1337,2018-10-12,0
1338,2018-10-13,0
1339,2018-10-14,1
1340,2018-10-14,0
1341,2018-10-13,0
1342,2018-10-16,0
1343,2018-10-17,0
1344,2018-10-18,0
1345,2018-10-19,0
1346,2018-10-20,0
1347,2018-10-21,0
1348,2018-10-21,0
1349,2019-01-15,1
1350,2019-01-16,0
1351,2019-01-17,0
1352,2019-01-18,0
1353,2019-01-19,1
1354,2019-01-20,0
1355,2019-01-20,0
1356,2019-01-27,1
1357,2019-02-25,0
1358,2019-02-26,0
1359,2019-02-27,0
1360,2019-02-28,1
1361,2019-03-01,0
1362,2019-03-02,0
1363,2019-03-02,0
1364,2019-03-02,1
1365,2019-03-09,0
1366,2019-03-10,0
1367,2019-03-11,0
1368,2019-03-12,0
1369,2019-03-13,0
1370,2019-03-14,0
1371,2019-03-15,1
1372,2019-03-16,0
1373,2019-03-17,0
1374,2019-03-17,0
1375,2019-03-14,0
1376,2019-03-15,0
1377,2019-03-16,0
1378,2019-03-17,0
1379,2019-03-18,0
1380,2019-03-19,0
1381,2019-03-19,1
1382,2019-03-23,1
1383,2019-03-25,0
1384,2019-03-26,0
1385,2019-03-27,0
1386,2019-03-28,0
1387,2019-03-29,0
1388,2019-03-30,0
1389,2019-03-31,0
1390,2019-03-31,0
1391,2019-03-27,0
1392,2019-03-29,1
1393,2019-03-31,0
1394,2019-04-03,0
1395,2019-04-07,0
1396,2019-04-08,0
1397,2019-04-09,0
1398,2019-04-10,0
1399,2019-04-11,0
1400,2019-04-12,0
1401,2019-04-13,1
1402,2019-04-13,0
1403,2019-04-14,0
1404,2019-04-16,1
1405,2019-04-17,1
1406,2019-04-18,0
1407,2019-04-19,0
1408,2019-04-20,0
1409,2019-04-21,0
1410,2019-04-21,0
1411,2019-04-21,1
1412,2019-04-24,1
1413,2019-04-28,0
1414,2019-05-01,0
1415,2019-05-01,1
1416,2019-05-02,0
1417,2019-05-03,0
1418,2019-05-04,1
1419,2019-05-05,1
1420,2019-05-05,1
1421,2019-05-11,0
1422,2019-05-12,0
1423,2019-05-13,0
1424,2019-05-14,0
1425,2019-05-15,0
1426,2019-05-16,0
1427,2019-05-17,0
1428,2019-05-18,1
1429,2019-05-19,0
1430,2019-05-21,0
1431,2019-05-22,1
1432,2019-05-23,0
1433,2019-05-24,0
1434,2019-05-25,0
1435,2019-05-26,0
1436,2019-05-28,0
1437,2019-05-29,0
1438,2019-05-30,0
1439,2019-05-31,0
1440,2019-06-01,0
1441,2019-06-02,0
1442,2019-06-02,0
1443,2019-05-12,0
1444,2019-05-13,0
1445,2019-05-14,0
1446,2019-05-15,1
1447,2019-05-16,0
1448,2019-05-17,0
1449,2019-05-18,0
1450,2019-05-18,0
1451,2019-06-09,0
1452,2019-06-10,0
1453,2019-06-11,0
1454,2019-06-12,0
1455,2019-06-13,0
1456,2019-06-14,0
1457,2019-06-15,0
1458,2019-06-16,1
1459,2019-06-16,0
1460,2019-06-15,0
1461,2019-06-16,0
1462,2019-06-17,0
1463,2019-06-18,1
1464,2019-06-19,1
1465,2019-06-20,0
1466,2019-06-21,0
1467,2019-06-22,0
1468,2019-06-23,0
1469,2019-06-23,0
1470,2019-07-06,0
1471,2019-07-08,0
1472,2019-07-09,0
1473,2019-07-10,0
1474,2019-07-11,0
1475,2019-07-12,0
1476,2019-07-13,0
1477,2019-07-14,0
1478,2019-07-15,0
1479,2019-07-17,1
1480,2019-07-18,0
1481,2019-07-19,0
1482,2019-07-20,0
1483,2019-07-21,0
1484,2019-07-23,1
1485,2019-07-24,0
1486,2019-07-25,0
1487,2019-07-26,0
1488,2019-07-27,0
1489,2019-07-28,0
1490,2019-07-28,1
1491,2019-08-03,0
1492,2019-08-03,1
1493,2019-08-04,0
1494,2019-08-05,1
1495,2019-08-07,0
1496,2019-08-08,0
1497,2019-08-09,0
1498,2019-08-09,0
1499,2019-08-04,0
1500,2019-08-12,1
1501,2019-08-13,1
1502,2019-08-14,1
1503,2019-08-15,0
1504,2019-08-16,0
1505,2019-08-17,0
1506,2019-08-18,0
1507,2019-08-18,0
1508,2019-08-25,1
1509,2019-08-25,0
1510,2019-08-26,0
1511,2019-08-27,0
1512,2019-08-28,0
1513,2019-08-29,0
1514,2019-08-30,0
1515,2019-08-31,0
1516,2019-09-01,0
1517,2019-09-03,1
1518,2019-09-04,0
1519,2019-09-05,0
1520,2019-09-06,0
1521,2019-09-07,0
1522,2019-09-08,0
1523,2019-09-09,0
1524,2019-09-11,0
1525,2019-09-12,0
1526,2019-09-13,0
1527,2019-09-14,0
1528,2019-09-15,1
1529,2019-09-15,0
1530,2019-09-01,0
1531,2019-09-13,0
1532,2019-09-15,1
1533,2019-10-12,0
1534,2019-10-17,1
1535,2019-10-18,0
1536,2019-10-19,1
1537,2019-10-20,0
1538,2019-10-21,0
1539,2019-10-22,0
1540,2019-10-22,1
1541,2020-01-21,1
1542,2020-01-22,0
1543,2020-01-23,0
1544,2020-01-24,0
1545,2020-01-25,0
1546,2020-01-26,0
1547,2020-01-26,0
1548,2020-02-02,1
1549,2020-02-23,0
1550,2020-02-24,0
1551,2020-02-25,0
1552,2020-02-26,0
1553,2020-02-27,0
1554,2020-02-29,1
1555,2020-03-08,0
1556,2020-03-09,1
1557,2020-03-10,0
1558,2020-03-11,0
1559,2020-03-12,0
1560,2020-03-13,0
1561,2020-03-14,0
1562,2020-08-01,1
1563,2020-08-05,0
1564,2020-08-06,0
1565,2020-08-07,0
1566,2020-08-08,0
1567,2020-08-09,0
1568,2020-08-09,0
1569,2020-08-08,1
1570,2020-08-12,0
1571,2020-08-13,0
1572,2020-08-14,0
1573,2020-08-15,0
1574,2020-08-16,0
1575,2020-08-16,0
1576,2020-08-15,1
1577,2020-08-25,1
1578,2020-08-29,0
1579,2020-08-30,0
1580,2020-08-31,0
1581,2020-09-01,0
1582,2020-09-02,0
1583,2020-09-03,0
1584,2020-09-04,0
1585,2020-09-05,0
1586,2020-09-06,0
1587,2020-09-08,1
1588,2020-09-09,0
1589,2020-09-10,0
1590,2020-09-11,0
1591,2020-09-12,0
1592,2020-09-13,0
1593,2020-09-15,0
1594,2020-09-16,0
1595,2020-09-17,0
1596,2020-09-18,0
1597,2020-09-19,0
1598,2020-09-20,0
1599,2020-09-20,1
1600,2020-09-07,1
1601,2020-09-08,1
1602,2020-09-09,0
1603,2020-09-10,0
1604,2020-09-11,0
1605,2020-09-12,0
1606,2020-09-13,0
1607,2020-09-14,0
1608,2020-09-14,0
1609,2020-09-29,0
1610,2020-10-01,1
1611,2020-10-02,0
1612,2020-10-03,0
1613,2020-10-03,0
1614,2020-09-30,1
1615,2020-10-03,0
1616,2020-10-04,0
1617,2020-10-05,0
1618,2020-10-06,0
1619,2020-10-07,0
1620,2020-10-08,0
1621,2020-10-09,0
1622,2020-10-10,0
1623,2020-10-11,0
1624,2020-10-13,1
1625,2020-10-14,0
1626,2020-10-15,0
1627,2020-10-16,0
1628,2020-10-17,0
1629,2020-10-18,0
1630,2020-10-20,0
1631,2020-10-21,0
1632,2020-10-22,0
1633,2020-10-23,0
1634,2020-10-24,0
1635,2020-10-25,0
1636,2020-10-25,0
1637,2020-10-04,0
1638,2020-10-11,0
1639,2020-10-18,0
1640,2020-10-20,1
1641,2020-10-21,0
1642,2020-10-22,0
1643,2020-10-23,0
1644,2020-10-24,0
1645,2020-10-25,0
1646,2020-10-27,0
1647,2020-10-28,1
1648,2020-10-29,0
1649,2020-10-30,1
1650,2020-10-31,0
1651,2020-11-01,0
1652,2020-11-03,1
1653,2020-11-04,0
1654,2020-11-05,0
1655,2020-11-06,0
1656,2020-11-07,0
1657,2020-11-08,1
1658,2020-11-08,0
1659,2020-10-21,0
